ISO3,Country,Group,Baseline_Evidence_Status,Projection_Evidence_Status,Uncertainty_Evidence_Status,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Anchor
CAF,Central African Rep.,Mboum,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,7.0,7.0,-0.0,7.0,0.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,373148,743070,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.07,1.0,0.78,0.787,0.0,0.0,0.0,1.0,0.761,43.786,44.977,54.0,50.88,2.214,4.143,0.251,0.0,1.0,0.748,7.0,-0.0,-0.0,2.08,2.346,0.0005,0.7827,False
CAF,Central African Rep.,M'Baka,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,4.0,-0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,213228,424611,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,43.786,44.977,54.0,50.88,2.214,4.143,0.251,0.0,1.0,0.748,4.0,-0.0,-0.0,2.08,2.346,0.0005,0.7827,False
CAF,Central African Rep.,Yakoma,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,4.0,-0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,213228,424611,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,43.786,44.977,54.0,50.88,2.214,4.143,0.251,0.0,1.0,0.748,4.0,-0.0,-0.0,2.08,2.346,0.0005,0.7827,False
CAF,Central African Rep.,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,1.96,-0.04,1.96,0.0,1.96,0.0,1.96,1.96,1.96,1.96,0.0,106614,208302,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.0,0.0,0.0,1.0,0.761,43.786,44.977,54.0,50.88,2.214,4.143,0.251,0.0,1.0,0.748,1.99,-0.01,0.03,2.08,2.346,0.0005,0.7827,False
CAN,Canada,White (European),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,67.0,53.38,-13.62,63.24,-9.86,53.7,-0.32,56.45,50.4,50.4,56.45,6.06,26627427,24353511,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,1.3,1.0,0.92,1.062,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,48.43,-18.57,-4.95,2.388,2.429,0.0005,0.7344,True
CAN,Canada,South Asian (Indian),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.2,9.64,4.44,5.36,4.28,9.69,-0.05,8.22,10.65,8.22,10.65,2.43,2066606,4398146,0.0,0.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.747,1.039,1.126,0.92,1.212,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,8.91,3.71,-0.73,2.388,2.429,0.0005,0.7344,False
CAN,Canada,South Asian (Pakistani),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,1.69,0.69,1.24,0.46,1.7,-0.01,1.55,1.87,1.55,1.87,0.32,397424,772125,0.0,0.0,PAK,True,0.769,0.814,0.7,0.74,0.747,0.903,1.28,0.92,1.251,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.51,0.51,-0.18,2.388,2.429,0.0005,0.7344,False
CAN,Canada,South Asian (Sri Lankan),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.84,0.24,0.66,0.18,0.84,-0.0,0.78,0.9,0.78,0.9,0.12,238455,382116,0.0,0.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.747,0.876,1.126,0.92,1.109,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,0.76,0.16,-0.07,2.388,2.429,0.0005,0.7344,False
CAN,Canada,South Asian (Other),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,1.1,0.3,0.85,0.25,1.11,-0.01,1.03,1.19,1.03,1.19,0.16,317939,502580,0.0,0.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.747,0.891,1.126,0.92,1.118,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.01,0.21,-0.09,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Chinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.9,5.22,0.32,4.21,1.01,5.25,-0.03,4.97,5.54,4.97,5.54,0.56,1947379,2381920,0.0,0.0,CHN,True,0.52,0.502,0.58,0.45,0.747,1.033,1.14,0.92,1.033,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,4.91,0.01,-0.31,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Black (African),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.4,4.94,2.54,2.98,1.96,4.38,0.56,4.34,5.59,4.34,5.59,1.26,953818,2254377,0.0,0.0,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.747,0.967,1.023,0.92,1.104,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,4.49,2.09,-0.45,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Black (Caribbean),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.41,0.41,2.27,0.14,2.42,-0.01,2.37,2.46,2.37,2.46,0.08,794849,1099160,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.92,0.925,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,2.16,0.16,-0.25,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Filipino,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.6,4.15,1.55,2.41,1.73,4.17,-0.02,3.6,4.73,3.6,4.73,1.14,1033303,1891887,0.0,0.0,PHL,True,0.759,0.718,0.88,0.64,0.747,0.974,1.28,0.92,1.296,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,3.88,1.28,-0.26,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Arab,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.1,3.17,1.07,2.66,0.5,3.18,-0.02,3.01,3.36,3.01,3.36,0.35,834591,1444557,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.956,1.0,0.92,0.927,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,2.81,0.71,-0.36,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Indigenous: First Nations,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,2.97,-0.03,3.53,-0.55,2.99,-0.02,3.12,2.82,2.82,3.12,0.3,1192273,1355556,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,0.986,1.0,0.92,0.939,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,2.64,-0.36,-0.33,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Indigenous: Métis,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.7,1.59,-0.11,1.88,-0.3,1.6,-0.01,1.67,1.5,1.5,1.67,0.16,675621,723673,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,0.939,1.0,0.92,0.92,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.42,-0.28,-0.17,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Indigenous: Inuit,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.3,0.34,0.04,0.4,-0.06,0.34,-0.0,0.35,0.32,0.32,0.35,0.03,119227,154614,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,0.851,1.0,0.92,0.885,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,0.3,-0.0,-0.04,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Korean,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.44,-0.06,0.39,0.05,0.44,-0.0,0.43,0.45,0.43,0.45,0.02,198712,200385,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.869,1.0,0.92,0.892,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,0.42,-0.08,-0.02,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Japanese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.2,0.14,-0.06,0.15,-0.01,0.14,-0.0,0.15,0.14,0.14,0.15,0.01,79485,64441,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.842,1.0,0.92,0.882,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,0.13,-0.07,-0.01,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Latin American,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,1.1,0.1,0.93,0.17,1.11,-0.01,1.06,1.15,1.06,1.15,0.1,397424,501956,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.903,1.0,0.92,0.906,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.02,0.02,-0.08,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Southeast Asian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.2,1.32,0.12,1.11,0.21,1.33,-0.01,1.27,1.39,1.27,1.39,0.12,476909,603306,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.915,1.0,0.92,0.91,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.23,0.03,-0.09,2.388,2.429,0.0005,0.7344,False
CAN,Canada,West Asian (Iranian/Afghan/Turkish),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,1.41,0.41,1.13,0.28,1.42,-0.01,1.33,1.52,1.33,1.52,0.19,397424,643773,0.0,0.0,AFG,True,0.667,0.804,0.42,0.86,0.747,0.903,1.0,0.92,1.025,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,1.28,0.28,-0.13,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Multiple origins,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.5,3.27,1.77,3.67,-0.4,3.29,-0.02,3.4,3.15,3.15,3.4,0.25,596136,1493580,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.747,0.93,1.0,0.92,0.916,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,11.88,10.38,8.6,2.388,2.429,0.0005,0.7344,False
CAN,Canada,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,0.88,-0.12,0.93,-0.05,0.88,-0.01,0.9,0.86,0.86,0.9,0.04,397424,400216,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.903,1.0,0.92,0.906,0.0,1.055,0.865,1.0,0.761,11.155,6.223,65.5,66.94,23.345,26.837,0.42,0.262,0.708,0.962,0.81,-0.19,-0.07,2.388,2.429,0.0005,0.7344,False
CHE,Switzerland,Swiss,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,69.2,67.23,-1.97,69.36,-2.12,67.26,-0.03,67.88,66.49,66.49,67.88,1.39,6174009,6281197,0.238,0.155,unspecified,False,0.5,0.48,0.56,0.42,0.699,1.3,1.0,0.78,0.994,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,66.87,-2.33,-0.36,2.175,2.178,0.0005,0.5436,True
CHE,Switzerland,German,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.2,4.17,-0.03,3.97,0.2,4.17,-0.0,4.12,4.22,4.12,4.22,0.11,374723,389253,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,1.018,1.0,0.78,0.898,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,4.25,0.05,0.08,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Italian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.2,3.17,-0.03,3.02,0.15,3.17,-0.0,3.13,3.21,3.13,3.21,0.08,285503,296354,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.992,1.0,0.78,0.889,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,3.23,0.03,0.06,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Portuguese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.68,0.18,2.36,0.32,2.68,-0.0,2.59,2.79,2.59,2.79,0.2,223049,250345,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.97,1.0,0.78,0.882,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,2.73,0.23,0.05,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,French,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.1,2.08,-0.02,1.98,0.1,2.08,-0.0,2.06,2.11,2.06,2.11,0.05,187362,194278,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.956,1.0,0.78,0.877,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,2.12,0.02,0.04,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Kosovar Albanian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.1,1.32,0.22,1.36,-0.04,1.32,-0.0,1.32,1.31,1.31,1.32,0.01,98142,122877,0.238,0.155,unspecified,False,0.5,0.48,0.56,0.42,0.699,0.909,1.0,0.78,0.861,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.28,0.18,-0.03,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Spanish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.1,1.09,-0.01,1.04,0.05,1.09,-0.0,1.08,1.1,1.08,1.1,0.03,98142,101627,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.909,1.0,0.78,0.861,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.11,0.01,0.02,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Turkish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,1.25,0.25,1.29,-0.04,1.25,-0.0,1.25,1.24,1.24,1.25,0.0,89220,116465,0.238,0.155,unspecified,False,0.5,0.48,0.56,0.42,0.699,0.903,1.0,0.78,0.859,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.21,0.21,-0.04,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Serbian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.82,0.02,0.79,0.04,0.82,-0.0,0.81,0.83,0.81,0.83,0.02,71376,76726,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.891,1.0,0.78,0.854,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.83,0.03,0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Eritrean,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.94,0.14,0.92,0.02,0.9,0.04,0.93,0.95,0.93,0.95,0.02,71376,87834,0.238,0.155,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.699,0.891,1.0,0.78,0.983,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.93,0.13,-0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Albanian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.4,1.62,0.22,1.37,0.24,1.62,-0.0,1.54,1.7,1.54,1.7,0.16,124908,150929,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.925,1.0,0.78,0.866,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.64,0.24,0.02,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Romanian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.3,1.34,0.04,1.28,0.06,1.34,-0.0,1.32,1.35,1.32,1.35,0.04,115986,124785,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.92,1.0,0.78,0.864,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.35,0.05,0.02,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Polish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.2,1.23,0.03,1.18,0.06,1.23,-0.0,1.22,1.25,1.22,1.25,0.03,107064,115168,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.915,1.0,0.78,0.862,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.25,0.05,0.02,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.1,1.63,0.53,1.24,0.4,1.63,-0.0,1.5,1.79,1.5,1.79,0.3,98142,152384,0.238,0.155,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.699,0.909,1.0,0.78,0.996,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,1.62,0.52,-0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Chinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.76,-0.04,0.73,0.03,0.76,-0.0,0.75,0.77,0.75,0.77,0.02,71376,71054,0.238,0.155,CHN,True,0.52,0.502,0.58,0.45,0.699,0.891,1.0,0.78,0.867,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.78,-0.02,0.02,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Macedonian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.7,0.72,0.02,0.69,0.03,0.72,-0.0,0.71,0.73,0.71,0.73,0.02,62454,67122,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.884,1.0,0.78,0.852,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.73,0.03,0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Bosnian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.7,0.72,0.02,0.69,0.03,0.72,-0.0,0.71,0.73,0.71,0.73,0.02,62454,67122,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.884,1.0,0.78,0.852,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.73,0.03,0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Iranian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.7,0.1,0.67,0.03,0.7,-0.0,0.69,0.72,0.69,0.72,0.03,53532,65819,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,0.876,1.0,0.78,0.849,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.7,0.1,-0.0,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Filipino,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.74,0.14,0.59,0.16,0.75,-0.0,0.7,0.8,0.7,0.8,0.11,53532,69581,0.238,0.155,PHL,True,0.759,0.718,0.88,0.64,0.699,0.876,1.0,0.78,1.005,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,0.75,0.15,0.01,2.175,2.178,0.0005,0.5436,False
CHE,Switzerland,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.6,5.8,0.2,5.5,0.3,5.8,-0.0,5.71,5.89,5.71,5.89,0.18,499631,541669,0.238,0.155,unspecified,True,0.5,0.48,0.56,0.42,0.699,1.046,1.0,0.78,0.908,0.0,0.62,0.397,1.0,0.761,9.99,5.612,66.0,66.16,24.01,28.228,0.36,0.293,0.555,0.915,5.88,0.28,0.08,2.175,2.178,0.0005,0.5436,False
CHL,Chile,White (Spanish/European descent),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,60.0,53.6,-6.4,53.6,0.0,53.6,0.0,53.85,53.35,53.35,53.85,0.5,11858864,10891330,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.541,1.3,1.0,0.78,0.894,0.0,0.0,0.0,1.0,0.761,17.281,8.842,69.0,65.2,13.719,25.958,0.251,0.0,1.0,0.885,54.35,-5.65,0.76,1.933,2.017,0.0005,0.5906,True
CHL,Chile,Mestizo,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,28.9,32.14,3.24,32.14,0.0,32.14,0.0,32.02,32.27,32.02,32.27,0.25,5712020,6531733,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.541,1.228,1.0,0.78,0.875,0.0,0.0,0.0,1.0,0.761,17.281,8.842,69.0,65.2,13.719,25.958,0.251,0.0,1.0,0.885,31.76,2.86,-0.38,1.933,2.017,0.0005,0.5906,False
CHL,Chile,Mapuche,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,9.1,11.62,2.52,11.62,0.0,11.62,0.0,11.53,11.72,11.53,11.72,0.2,1798594,2362188,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.541,1.098,1.0,0.78,0.84,0.0,0.0,0.0,1.0,0.761,17.281,8.842,69.0,65.2,13.719,25.958,0.251,0.0,1.0,0.885,11.33,2.23,-0.3,1.933,2.017,0.0005,0.5906,False
