ISO3,Country,Group,Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Brazilification_Share_2050_pct,Brazilification_Change_pp,Brazilification_Delta_vs_Baseline_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Policy_Openness,Policy_Feedback_2050,Intermarriage_Coefficient,Assimilation_Coefficient,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Ethnic_Fractionalization_2050,Ethnolinguistic_Polarization_RQ_2050,Structural_Inequality_Drag_2050,Brazilification_IntermarriageMultiplier,Brazilification_MixedIdentityMultiplier,Brazilification_AssimilationRate,Brazilification_Diversity_Index_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Cultural_Integration_2050,Language_Cultural_Friction_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Anchor
MMR,Myanmar,Bamar,majority,2.5,2.26,2.5,2.26,68.0,67.65,-0.35,67.91,-0.26,67.65,0.0,67.74,67.55,67.55,67.74,0.19,67.57,-0.43,-0.08,37060058,39659652,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,67.57,-0.43,-0.08,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,True
MMR,Myanmar,Shan,majority,2.5,2.26,2.5,2.26,9.0,8.93,-0.07,8.97,-0.04,8.93,0.0,8.94,8.92,8.92,8.94,0.03,8.93,-0.07,0.0,4905008,5235883,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.096,1.0,0.78,0.793,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,8.93,-0.07,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Karen,majority,2.5,2.26,2.5,2.26,7.0,6.95,-0.05,6.97,-0.03,6.95,0.0,6.96,6.94,6.94,6.96,0.02,6.95,-0.05,0.0,3815006,4072354,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.07,1.0,0.78,0.787,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,6.95,-0.05,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Rakhine,high_fertility,2.85,2.4,2.5,2.26,4.0,4.4,0.4,4.42,-0.02,4.4,0.0,4.39,4.41,4.39,4.41,0.02,4.36,0.36,-0.04,2180003,2580863,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,4.36,0.36,-0.04,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Chinese,immigrant,2.3,2.18,2.5,2.26,3.0,3.02,0.02,2.81,0.21,3.02,0.0,2.96,3.09,2.96,3.09,0.13,3.08,0.08,0.06,1635003,1768322,0.0,0.0,0.0,1.25,CHN,True,0.52,0.502,0.58,0.45,0.454,0.986,1.0,0.78,0.778,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,3.08,0.08,0.06,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Indian,immigrant,2.5,2.26,2.5,2.26,2.0,2.13,0.13,1.97,0.16,2.13,0.0,2.08,2.19,2.08,2.19,0.11,2.16,0.16,0.03,1090002,1247358,0.0,0.0,0.0,1.25,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.454,0.952,1.0,0.78,0.854,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,2.16,0.16,0.03,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Mon,majority,2.5,2.26,2.5,2.26,2.0,1.98,-0.02,1.99,-0.01,1.98,0.0,1.99,1.98,1.98,1.99,0.01,1.99,-0.01,0.0,1090002,1163530,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,1.99,-0.01,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Chin,majority,2.5,2.26,2.5,2.26,1.5,1.49,-0.01,1.49,-0.01,1.49,0.0,1.49,1.49,1.49,1.49,0.0,1.49,-0.01,0.0,817501,872647,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.93,1.0,0.78,0.756,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,1.49,-0.01,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Kachin,majority,2.5,2.26,2.5,2.26,1.0,0.99,-0.01,1.0,-0.0,0.99,0.0,0.99,0.99,0.99,0.99,0.0,0.99,-0.01,0.0,545001,581765,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.903,1.0,0.78,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,0.99,-0.01,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Kayin,majority,2.5,2.26,2.5,2.26,1.0,0.99,-0.01,1.0,-0.0,0.99,0.0,0.99,0.99,0.99,0.99,0.0,0.99,-0.01,0.0,545001,581765,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.903,1.0,0.78,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,0.99,-0.01,0.0,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MMR,Myanmar,Other,assimilating,2.5,2.26,2.5,2.26,1.5,1.47,-0.03,1.47,-0.01,1.47,0.0,1.47,1.46,1.46,1.47,0.0,1.49,-0.01,0.02,817501,859095,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.93,1.0,0.78,0.756,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.541,21.294,67.0,61.8,7.46,16.906,0.251,0.051,0.951,0.805,1.0,1.0,0.0,0.001,0.5206,0.5252,0.0045,0.5252,1.4448,0.1548,1.896,1.979,0.0005,0.5262,1.49,-0.01,0.02,1.896,1.979,0.0005,0.5262,0.6337,0.3016,0.1525,0.7132,0.2518,2.11,0.541,mixed-rural-urban,0.0,0.0561,0.7603,0.606,0.6386,0.5392,0.1789,0.223,61.8,False
MNE,Montenegro,Montenegrin,majority,1.7,1.82,1.7,1.82,45.0,45.88,0.88,46.34,-0.47,45.88,0.0,45.98,45.75,45.75,45.98,0.24,45.58,0.58,-0.3,287316,244668,0.447,0.376,0.121,2.1,unspecified,False,0.5,0.48,0.56,0.42,0.663,1.279,1.0,0.78,0.965,0.0,0.0,0.0,0.0,0.0,1.0,0.761,14.783,8.579,63.5,59.7,21.717,31.721,0.251,0.0,1.0,0.884,1.0,1.181,0.0,0.001,0.6889,0.696,0.007,0.696,2.0301,0.2123,2.095,2.215,0.0005,0.6968,45.58,0.58,-0.3,2.095,2.215,0.0005,0.6968,0.7088,0.4836,0.2148,0.8163,0.227,3.29,0.55,mixed-rural-urban,0.201,0.0129,0.8866,0.8811,0.8573,0.6706,0.462,0.8964,59.7,True
MNE,Montenegro,Serb,low_fertility,1.3,1.66,1.7,1.82,28.7,24.83,-3.87,25.09,-0.26,24.83,0.0,25.04,24.61,24.61,25.04,0.43,25.19,-3.51,0.36,183244,132422,0.447,0.376,0.121,2.1,unspecified,False,0.5,0.48,0.56,0.42,0.663,1.227,1.0,0.78,0.948,0.0,0.0,0.0,0.0,0.0,1.0,0.761,14.783,8.579,63.5,59.7,21.717,31.721,0.251,0.0,1.0,0.884,1.0,1.181,0.0,0.001,0.6889,0.696,0.007,0.696,2.0301,0.2123,2.095,2.215,0.0005,0.6968,25.19,-3.51,0.36,2.095,2.215,0.0005,0.6968,0.7088,0.4836,0.2148,0.8163,0.227,3.29,0.55,mixed-rural-urban,0.201,0.0129,0.8866,0.8811,0.8573,0.6706,0.462,0.8964,59.7,False
MNE,Montenegro,Bosniak,high_fertility,2.05,1.96,1.7,1.82,8.6,9.89,1.29,9.99,-0.1,9.89,0.0,9.87,9.9,9.87,9.9,0.03,9.75,1.15,-0.14,54909,52729,0.447,0.376,0.121,2.1,unspecified,False,0.5,0.48,0.56,0.42,0.663,1.091,1.0,0.78,0.904,0.0,0.0,0.0,0.0,0.0,1.0,0.761,14.783,8.579,63.5,59.7,21.717,31.721,0.251,0.0,1.0,0.884,1.0,1.181,0.0,0.001,0.6889,0.696,0.007,0.696,2.0301,0.2123,2.095,2.215,0.0005,0.6968,9.75,1.15,-0.14,2.095,2.215,0.0005,0.6968,0.7088,0.4836,0.2148,0.8163,0.227,3.29,0.55,mixed-rural-urban,0.201,0.0129,0.8866,0.8811,0.8573,0.6706,0.462,0.8964,59.7,False
MNE,Montenegro,Albanian,high_fertility,2.05,1.96,1.7,1.82,4.9,5.63,0.73,5.69,-0.06,5.63,0.0,5.62,5.64,5.62,5.64,0.02,5.55,0.65,-0.08,31286,30043,0.447,0.376,0.121,2.1,unspecified,False,0.5,0.48,0.56,0.42,0.663,1.033,1.0,0.78,0.885,0.0,0.0,0.0,0.0,0.0,1.0,0.761,14.783,8.579,63.5,59.7,21.717,31.721,0.251,0.0,1.0,0.884,1.0,1.181,0.0,0.001,0.6889,0.696,0.007,0.696,2.0301,0.2123,2.095,2.215,0.0005,0.6968,5.55,0.65,-0.08,2.095,2.215,0.0005,0.6968,0.7088,0.4836,0.2148,0.8163,0.227,3.29,0.55,mixed-rural-urban,0.201,0.0129,0.8866,0.8811,0.8573,0.6706,0.462,0.8964,59.7,False
MNE,Montenegro,Other,assimilating,1.7,1.82,1.7,1.82,12.8,13.77,0.97,12.88,0.89,13.77,0.0,13.49,14.1,13.49,14.1,0.62,13.94,1.14,0.16,81726,73436,0.447,0.376,0.121,2.1,unspecified,False,0.5,0.48,0.56,0.42,0.663,1.135,1.0,0.78,0.918,0.0,0.0,0.0,0.0,0.0,1.0,0.761,14.783,8.579,63.5,59.7,21.717,31.721,0.251,0.0,1.0,0.884,1.0,1.181,0.0,0.001,0.6889,0.696,0.007,0.696,2.0301,0.2123,2.095,2.215,0.0005,0.6968,13.94,1.14,0.16,2.095,2.215,0.0005,0.6968,0.7088,0.4836,0.2148,0.8163,0.227,3.29,0.55,mixed-rural-urban,0.201,0.0129,0.8866,0.8811,0.8573,0.6706,0.462,0.8964,59.7,False
MNG,Mongolia,Khalkh,majority,2.8,2.38,2.8,2.38,81.9,81.45,-0.45,81.72,-0.27,81.45,0.0,81.55,81.34,81.34,81.55,0.2,81.37,-0.53,-0.08,2846468,3666511,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,81.37,-0.53,-0.08,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,True
MNG,Mongolia,Kazakh,high_fertility,3.15,2.52,2.8,2.38,3.8,4.15,0.35,4.16,-0.01,4.15,0.0,4.14,4.15,4.14,4.15,0.01,4.11,0.31,-0.04,132071,186642,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.008,1.0,0.78,0.774,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,4.11,0.31,-0.04,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MNG,Mongolia,Dorvod,majority,2.8,2.38,2.8,2.38,2.7,2.68,-0.02,2.69,-0.01,2.68,0.0,2.68,2.67,2.67,2.68,0.01,2.68,-0.02,0.0,93840,120563,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,2.68,-0.02,0.0,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MNG,Mongolia,Bayad,majority,2.8,2.38,2.8,2.38,1.9,1.88,-0.02,1.89,-0.01,1.88,0.0,1.89,1.88,1.88,1.89,0.0,1.89,-0.01,0.0,66035,84840,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.948,1.0,0.78,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,1.89,-0.01,0.0,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MNG,Mongolia,Buryat,majority,2.8,2.38,2.8,2.38,1.7,1.69,-0.01,1.69,-0.01,1.69,0.0,1.69,1.68,1.68,1.69,0.0,1.69,-0.01,0.0,59084,75910,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.939,1.0,0.78,0.758,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,1.69,-0.01,0.0,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MNG,Mongolia,Other Mongol groups,assimilating,2.8,2.38,2.8,2.38,4.0,3.91,-0.09,3.92,-0.01,3.91,0.0,3.91,3.9,3.9,3.91,0.01,3.96,-0.04,0.06,139022,175838,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,3.96,-0.04,0.06,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MNG,Mongolia,Other,immigrant,2.8,2.38,2.8,2.38,4.0,4.25,0.25,3.93,0.32,4.25,0.0,4.15,4.36,4.15,4.36,0.22,4.31,0.31,0.06,139022,191188,0.0,0.0,0.0,1.25,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.748,20.814,67.5,61.34,6.752,17.846,0.251,0.042,0.964,0.87,1.0,1.0,0.0,0.001,0.3232,0.3302,0.007,0.3302,0.8038,0.1227,1.674,1.703,0.0005,0.3315,4.31,0.31,0.06,1.674,1.703,0.0005,0.3315,0.732,0.297,0.1146,0.7925,0.1939,1.49,0.55,mixed-rural-urban,0.0,0.0919,0.8706,0.8132,0.834,0.6623,0.203,0.2657,61.34,False
MOZ,Mozambique,Makhuwa,majority,4.7,3.53,4.7,3.53,26.1,26.05,-0.05,26.05,0.0,26.05,0.0,26.05,26.05,26.05,26.05,0.0,26.05,-0.05,0.0,9038891,16552070,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.216,1.0,0.78,0.82,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,26.05,-0.05,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Tsonga,majority,4.7,3.53,4.7,3.53,11.3,11.28,-0.02,11.28,0.0,11.28,0.0,11.28,11.28,11.28,11.28,0.0,11.28,-0.02,0.0,3913390,7166222,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.121,1.0,0.78,0.799,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,11.28,-0.02,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Lomwe,majority,4.7,3.53,4.7,3.53,7.8,7.79,-0.01,7.79,0.0,7.79,0.0,7.79,7.79,7.79,7.79,0.0,7.79,-0.01,0.0,2701278,4946596,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.081,1.0,0.78,0.79,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,7.79,-0.01,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Sena,majority,4.7,3.53,4.7,3.53,7.2,7.19,-0.01,7.19,0.0,7.19,0.0,7.19,7.19,7.19,7.19,0.0,7.19,-0.01,0.0,2493487,4566088,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.072,1.0,0.78,0.788,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,7.19,-0.01,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Shona,majority,4.7,3.53,4.7,3.53,6.4,6.39,-0.01,6.39,0.0,6.39,0.0,6.39,6.39,6.39,6.39,0.0,6.39,-0.01,0.0,2216433,4058745,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.06,1.0,0.78,0.785,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,6.39,-0.01,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Nyanja,majority,4.7,3.53,4.7,3.53,5.7,5.69,-0.01,5.69,0.0,5.69,0.0,5.69,5.69,5.69,5.69,0.0,5.69,-0.01,0.0,1974011,3614820,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.048,1.0,0.78,0.783,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,5.69,-0.01,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
MOZ,Mozambique,Chopi,majority,4.7,3.53,4.7,3.53,3.4,3.39,-0.01,3.39,0.0,3.39,0.0,3.39,3.39,3.39,3.39,0.0,3.39,-0.01,0.0,1177480,2156208,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.998,1.0,0.78,0.771,0.0,0.0,0.816,0.0,0.0,1.0,0.761,42.958,44.354,55.0,51.56,2.042,4.086,0.251,0.0,1.0,0.763,1.0,1.0,0.0,0.001,0.8271,0.8267,-0.0003,0.8267,2.7722,0.3178,2.137,2.408,0.0005,0.8267,3.39,-0.01,0.0,2.137,2.408,0.0005,0.8267,0.3506,0.2239,0.1311,0.6212,0.264,5.77,0.337,rural-heavy,0.0,0.0596,0.7067,0.5179,0.4611,0.0731,0.72,0.0,51.56,False
