ISO3,Country,Group,Profile,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutBirthReplacementMigration_pct,BirthReplacementMigration_Attributed_Change_pp,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Composition_Weight_2050,SSA_LateMigration_CompositionWeight_2050,Share_2050_WithoutSSALateMigration_pct,SSA_LateMigration_Attributed_Change_pp,Pop_2024,Pop_2050
GBR,UK,Protestant Christianity,religion,25.42,25.83,0.41,25.86,-0.02,0.204,0.134,0.0231,0.0165,25.81,0.02,17577659,19503622
GBR,UK,Shia Islam,religion,0.54,1.42,0.88,1.39,0.03,0.204,0.134,0.0231,0.0165,1.43,-0.02,373346,1071791
GBR,UK,Sikhism,religion,0.9,1.24,0.34,1.16,0.09,0.204,0.134,0.0231,0.0165,1.26,-0.02,625292,937668
GBR,UK,Sunni Islam,religion,5.28,14.29,9.01,14.05,0.25,0.204,0.134,0.0231,0.0165,14.03,0.26,3650496,10791826
GBR,UK,Theravada Buddhism,religion,0.18,0.33,0.15,0.34,-0.01,0.204,0.134,0.0231,0.0165,0.33,-0.01,121585,248500
GBR,UK,Unaffiliated,religion,37.18,28.54,-8.64,29.02,-0.49,0.204,0.134,0.0231,0.0165,28.97,-0.44,25706458,21547071
GBR,UK,Vajrayana / Other Buddhism,religion,0.1,0.19,0.09,0.19,-0.0,0.204,0.134,0.0231,0.0165,0.19,-0.0,69477,142000
GEO,Georgia,Catholic Christianity,religion,5.59,5.13,-0.47,5.13,0.0,0.0,0.0,0.0,0.0,5.13,0.0,213030,187953
GEO,Georgia,Folk / Traditional,religion,3.39,2.81,-0.58,2.81,0.0,0.0,0.0,0.0,0.0,2.81,0.0,129109,103095
GEO,Georgia,Ibadi / Other Islam,religion,0.32,0.32,-0.01,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,12223,11577
GEO,Georgia,Mahayana Buddhism,religion,2.03,1.91,-0.12,1.91,0.0,0.0,0.0,0.0,0.0,1.91,0.0,77465,70164
GEO,Georgia,Orthodox Christianity,religion,48.49,44.46,-4.03,44.46,0.0,0.0,0.0,0.0,0.0,44.46,0.0,1846257,1628926
GEO,Georgia,Other Christianity,religion,4.35,3.99,-0.36,3.99,0.0,0.0,0.0,0.0,0.0,3.99,0.0,165690,146186
GEO,Georgia,Other religions,religion,2.26,2.24,-0.02,2.24,0.0,0.0,0.0,0.0,0.0,2.24,0.0,86073,81932
GEO,Georgia,Protestant Christianity,religion,3.73,3.42,-0.31,3.42,0.0,0.0,0.0,0.0,0.0,3.42,0.0,142020,125302
GEO,Georgia,Shia Islam,religion,0.96,0.95,-0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,36668,34732
GEO,Georgia,Sunni Islam,religion,9.42,9.4,-0.01,9.4,0.0,0.0,0.0,0.0,0.0,9.4,0.0,358530,344505
GEO,Georgia,Theravada Buddhism,religion,1.58,1.49,-0.09,1.49,0.0,0.0,0.0,0.0,0.0,1.49,0.0,60251,54572
GEO,Georgia,Unaffiliated,religion,16.95,23.03,6.08,23.03,0.0,0.0,0.0,0.0,0.0,23.03,0.0,645544,843885
GEO,Georgia,Vajrayana / Other Buddhism,religion,0.9,0.85,-0.05,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,34429,31184
GHA,Ghana,African Independent / Syncretic Christianity,religion,12.79,12.74,-0.05,12.74,0.0,0.0,0.0,0.0,0.0,12.74,0.0,4402574,6439562
GHA,Ghana,Catholic Christianity,religion,22.02,21.94,-0.09,21.94,0.0,0.0,0.0,0.0,0.0,21.94,0.0,7582210,11090357
GHA,Ghana,Folk / Traditional,religion,1.86,0.91,-0.95,0.91,0.0,0.0,0.0,0.0,0.0,0.91,0.0,640750,462098
GHA,Ghana,Hinduism,religion,0.05,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17214,0
GHA,Ghana,Ibadi / Other Islam,religion,0.6,0.65,0.05,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0,205532,327941
GHA,Ghana,Indigenous / Syncretic traditions,religion,5.14,3.02,-2.13,3.02,0.0,0.0,0.0,0.0,0.0,3.02,0.0,1770675,1525421
GHA,Ghana,Orthodox Christianity,religion,4.26,4.25,-0.02,4.25,0.0,0.0,0.0,0.0,0.0,4.25,0.0,1467525,2146521
GHA,Ghana,Other Christianity,religion,3.55,3.54,-0.01,3.54,0.0,0.0,0.0,0.0,0.0,3.54,0.0,1222937,1788767
GHA,Ghana,Other religions,religion,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,344489,505530
GHA,Ghana,Protestant Christianity,religion,28.42,28.31,-0.11,28.31,0.0,0.0,0.0,0.0,0.0,28.31,0.0,9783497,14310139
GHA,Ghana,Shia Islam,religion,1.79,1.95,0.16,1.95,0.0,0.0,0.0,0.0,0.0,1.95,0.0,616595,983822
GHA,Ghana,Sunni Islam,religion,17.51,19.03,1.52,19.03,0.0,0.0,0.0,0.0,0.0,19.03,0.0,6028929,9619593
GHA,Ghana,Unaffiliated,religion,1.0,2.68,1.68,2.68,0.0,0.0,0.0,0.0,0.0,2.68,0.0,344489,1353294
GIN,Guinea,Catholic Christianity,religion,1.91,1.75,-0.15,1.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,281447,410228
GIN,Guinea,Folk / Traditional,religion,1.82,1.57,-0.25,1.57,0.0,0.0,0.0,0.0,0.0,1.57,0.0,268045,367161
GIN,Guinea,Ibadi / Other Islam,religion,2.67,2.65,-0.02,2.65,0.0,0.0,0.0,0.0,0.0,2.65,0.0,394395,620545
GIN,Guinea,Orthodox Christianity,religion,0.36,0.33,-0.03,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,53609,78139
GIN,Guinea,Other Christianity,religion,0.73,0.67,-0.06,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,107218,156277
GIN,Guinea,Other religions,religion,1.82,1.69,-0.13,1.69,0.0,0.0,0.0,0.0,0.0,1.69,0.0,268045,394718
GIN,Guinea,Protestant Christianity,religion,1.54,1.42,-0.13,1.42,0.0,0.0,0.0,0.0,0.0,1.42,0.0,227838,332089
GIN,Guinea,Shia Islam,religion,8.02,7.95,-0.06,7.95,0.0,0.0,0.0,0.0,0.0,7.95,0.0,1183186,1861636
GIN,Guinea,Sunni Islam,religion,78.41,78.85,0.45,78.85,0.0,0.0,0.0,0.0,0.0,78.85,0.0,11568927,18455239
GIN,Guinea,Unaffiliated,religion,2.73,3.11,0.39,3.11,0.0,0.0,0.0,0.0,0.0,3.11,0.0,402068,728561
GMB,Gambia,Catholic Christianity,religion,0.63,0.58,-0.05,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,17388,24751
GMB,Gambia,Folk / Traditional,religion,0.6,0.52,-0.08,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.0,16560,22301
GMB,Gambia,Ibadi / Other Islam,religion,2.89,2.86,-0.04,2.86,0.0,0.0,0.0,0.0,0.0,2.86,0.0,79819,122822
GMB,Gambia,Orthodox Christianity,religion,0.12,0.11,-0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3312,4714
GMB,Gambia,Other Christianity,religion,0.24,0.22,-0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,6624,9429
GMB,Gambia,Other religions,religion,0.6,0.55,-0.05,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.0,16560,23752
GMB,Gambia,Protestant Christianity,religion,0.51,0.47,-0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.0,14076,20036
GMB,Gambia,Shia Islam,religion,8.68,8.57,-0.11,8.57,0.0,0.0,0.0,0.0,0.0,8.57,0.0,239458,368467
GMB,Gambia,Sunni Islam,religion,84.83,84.91,0.08,84.91,0.0,0.0,0.0,0.0,0.0,84.91,0.0,2341362,3652697
GMB,Gambia,Unaffiliated,religion,0.9,1.23,0.33,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,24840,52928
GNB,Guinea-Bissau,Catholic Christianity,religion,9.43,9.06,-0.38,9.06,0.0,0.0,0.0,0.0,0.0,9.06,0.0,207643,311375
GNB,Guinea-Bissau,Folk / Traditional,religion,8.98,8.17,-0.81,8.17,0.0,0.0,0.0,0.0,0.0,8.17,0.0,197756,280900
GNB,Guinea-Bissau,Ibadi / Other Islam,religion,1.38,1.43,0.05,1.43,0.0,0.0,0.0,0.0,0.0,1.43,0.0,30445,49221
GNB,Guinea-Bissau,Orthodox Christianity,religion,1.8,1.72,-0.07,1.72,0.0,0.0,0.0,0.0,0.0,1.72,0.0,39551,59310
GNB,Guinea-Bissau,Other Christianity,religion,3.59,3.45,-0.14,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,79102,118619
GNB,Guinea-Bissau,Other religions,religion,8.98,8.71,-0.27,8.71,0.0,0.0,0.0,0.0,0.0,8.71,0.0,197756,299664
GNB,Guinea-Bissau,Protestant Christianity,religion,7.64,7.33,-0.31,7.33,0.0,0.0,0.0,0.0,0.0,7.33,0.0,168092,252066
GNB,Guinea-Bissau,Shia Islam,religion,4.15,4.29,0.15,4.29,0.0,0.0,0.0,0.0,0.0,4.29,0.0,91334,147664
GNB,Guinea-Bissau,Sunni Islam,religion,40.57,42.57,2.0,42.57,0.0,0.0,0.0,0.0,0.0,42.57,0.0,893048,1463889
GNB,Guinea-Bissau,Unaffiliated,religion,13.48,13.26,-0.22,13.26,0.0,0.0,0.0,0.0,0.0,13.26,0.0,296633,455899
GNQ,Equatorial Guinea,African Independent / Syncretic Christianity,religion,15.0,14.5,-0.5,14.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,283903,455842
GNQ,Equatorial Guinea,Catholic Christianity,religion,25.84,24.97,-0.86,24.97,0.0,0.0,0.0,0.0,0.0,24.97,0.0,488945,785061
GNQ,Equatorial Guinea,Folk / Traditional,religion,2.62,1.81,-0.8,1.81,0.0,0.0,0.0,0.0,0.0,1.81,0.0,49513,57000
GNQ,Equatorial Guinea,Ibadi / Other Islam,religion,0.12,0.25,0.13,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2271,7942
GNQ,Equatorial Guinea,Indigenous / Syncretic traditions,religion,7.93,5.66,-2.28,5.66,0.0,0.0,0.0,0.0,0.0,5.66,0.0,150137,177818
GNQ,Equatorial Guinea,Orthodox Christianity,religion,5.0,4.83,-0.17,4.83,0.0,0.0,0.0,0.0,0.0,4.83,0.0,94634,151947
GNQ,Equatorial Guinea,Other Christianity,religion,4.17,4.03,-0.14,4.03,0.0,0.0,0.0,0.0,0.0,4.03,0.0,78862,126623
GNQ,Equatorial Guinea,Other religions,religion,1.05,1.21,0.16,1.21,0.0,0.0,0.0,0.0,0.0,1.21,0.0,19965,38042
GNQ,Equatorial Guinea,Protestant Christianity,religion,33.34,32.4,-0.94,32.4,0.0,0.0,0.0,0.0,0.0,32.4,0.0,630896,1018542
GNQ,Equatorial Guinea,Shia Islam,religion,0.36,0.76,0.4,0.76,0.0,0.0,0.0,0.0,0.0,0.76,0.0,6813,23826
GNQ,Equatorial Guinea,Sunni Islam,religion,3.52,7.43,3.91,7.43,0.0,0.0,0.0,0.0,0.0,7.43,0.0,66617,233552
GNQ,Equatorial Guinea,Unaffiliated,religion,1.05,2.15,1.09,2.15,0.0,0.0,0.0,0.0,0.0,2.15,0.0,19965,67537
GRC,Greece,African Independent / Syncretic Christianity,religion,0.0,0.03,0.03,0.03,0.0,0.451,0.201,0.0407,0.0038,0.0,0.03,0,2337
GRC,Greece,Catholic Christianity,religion,6.09,5.42,-0.67,5.43,-0.01,0.451,0.201,0.0407,0.0038,5.36,0.05,611444,477301
GRC,Greece,Hinduism,religion,0.0,0.04,0.04,0.0,0.04,0.451,0.201,0.0407,0.0038,0.04,-0.0,0,3570
GRC,Greece,Ibadi / Other Islam,religion,0.11,0.25,0.13,0.22,0.02,0.451,0.201,0.0407,0.0038,0.25,-0.0,11153,21620
GRC,Greece,Indigenous / Syncretic traditions,religion,0.0,0.01,0.01,0.01,0.0,0.451,0.201,0.0407,0.0038,0.0,0.01,0,1002
GRC,Greece,Judaism,religion,0.51,0.41,-0.11,0.42,-0.02,0.451,0.201,0.0407,0.0038,0.41,-0.0,51468,35757
GRC,Greece,Mahayana Buddhism,religion,0.46,0.36,-0.1,0.37,-0.02,0.451,0.201,0.0407,0.0038,0.36,-0.0,46321,31666
GRC,Greece,Orthodox Christianity,religion,52.74,46.34,-6.4,46.42,-0.09,0.451,0.201,0.0407,0.0038,46.49,-0.16,5299178,4083295
GRC,Greece,Other Christianity,religion,4.73,4.17,-0.56,4.18,-0.01,0.451,0.201,0.0407,0.0038,4.17,-0.0,475567,367635
GRC,Greece,Other religions,religion,2.56,2.82,0.25,2.72,0.09,0.451,0.201,0.0407,0.0038,2.82,-0.0,257342,248160
GRC,Greece,Protestant Christianity,religion,4.06,3.67,-0.39,3.67,-0.01,0.451,0.201,0.0407,0.0038,3.58,0.09,407629,322987
GRC,Greece,Shia Islam,religion,0.33,0.74,0.4,0.67,0.07,0.451,0.201,0.0407,0.0038,0.74,-0.0,33459,65026
GRC,Greece,Sunni Islam,religion,3.26,7.32,4.07,6.62,0.7,0.451,0.201,0.0407,0.0038,7.24,0.09,327157,645290
GRC,Greece,Theravada Buddhism,religion,0.36,0.28,-0.08,0.29,-0.01,0.451,0.201,0.0407,0.0038,0.28,-0.0,36028,24629
GRC,Greece,Unaffiliated,religion,24.59,28.0,3.42,28.77,-0.76,0.451,0.201,0.0407,0.0038,28.1,-0.1,2470479,2467718
GRC,Greece,Vajrayana / Other Buddhism,religion,0.2,0.16,-0.05,0.17,-0.01,0.451,0.201,0.0407,0.0038,0.16,-0.0,20587,14074
GRD,Grenada,Catholic Christianity,religion,60.18,57.43,-2.74,57.43,0.0,0.0,0.0,0.0,0.0,57.43,0.0,70537,65046
GRD,Grenada,Folk / Traditional,religion,2.98,2.58,-0.4,2.58,0.0,0.0,0.0,0.0,0.0,2.58,0.0,3499,2925
GRD,Grenada,Hinduism,religion,0.7,0.68,-0.02,0.68,0.0,0.0,0.0,0.0,0.0,0.68,0.0,821,772
GRD,Grenada,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,233,224
GRD,Grenada,Mahayana Buddhism,religion,0.13,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,157,148
GRD,Grenada,Orthodox Christianity,religion,2.51,2.39,-0.11,2.39,0.0,0.0,0.0,0.0,0.0,2.39,0.0,2939,2710
GRD,Grenada,Other Christianity,religion,5.85,5.58,-0.27,5.58,0.0,0.0,0.0,0.0,0.0,5.58,0.0,6858,6324
GRD,Grenada,Other religions,religion,2.98,3.03,0.05,3.03,0.0,0.0,0.0,0.0,0.0,3.03,0.0,3499,3435
GRD,Grenada,Protestant Christianity,religion,15.04,14.36,-0.69,14.36,0.0,0.0,0.0,0.0,0.0,14.36,0.0,17634,16261
GRD,Grenada,Shia Islam,religion,0.03,0.03,-0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,32,30
GRD,Grenada,Sunni Islam,religion,0.26,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,309,301
GRD,Grenada,Theravada Buddhism,religion,0.1,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,122,115
GRD,Grenada,Unaffiliated,religion,8.95,13.15,4.2,13.15,0.0,0.0,0.0,0.0,0.0,13.15,0.0,10497,14896
GRD,Grenada,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,70,66
GTM,Guatemala,Catholic Christianity,religion,60.6,57.58,-3.03,57.58,0.0,0.0,0.0,0.0,0.0,57.58,0.0,11154546,14204358
GTM,Guatemala,Folk / Traditional,religion,3.01,2.59,-0.41,2.59,0.0,0.0,0.0,0.0,0.0,2.59,0.0,553301,639991
GTM,Guatemala,Hinduism,religion,0.2,0.19,-0.01,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,36813,47740
GTM,Guatemala,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,36887,48516
GTM,Guatemala,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,24899,32289
GTM,Guatemala,Orthodox Christianity,religion,2.53,2.4,-0.13,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,464773,591848
GTM,Guatemala,Other Christianity,religion,5.89,5.6,-0.29,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,1084470,1380979
GTM,Guatemala,Other religions,religion,3.01,3.04,0.03,3.04,0.0,0.0,0.0,0.0,0.0,3.04,0.0,553301,748944
GTM,Guatemala,Protestant Christianity,religion,15.15,14.39,-0.76,14.39,0.0,0.0,0.0,0.0,0.0,14.39,0.0,2788637,3551089
GTM,Guatemala,Sunni Islam,religion,0.09,0.09,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,16198,21531
GTM,Guatemala,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,19366,25114
GTM,Guatemala,Unaffiliated,religion,9.02,13.64,4.62,13.64,0.0,0.0,0.0,0.0,0.0,13.64,0.0,1659903,3364109
GTM,Guatemala,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,11066,14351
GUY,Guyana,Catholic Christianity,religion,41.21,39.41,-1.8,39.41,0.0,0.0,0.0,0.0,0.0,39.41,0.0,342505,370739
GUY,Guyana,Folk / Traditional,religion,2.04,1.77,-0.27,1.77,0.0,0.0,0.0,0.0,0.0,1.77,0.0,16989,16652
GUY,Guyana,Hinduism,religion,24.9,24.32,-0.58,24.32,0.0,0.0,0.0,0.0,0.0,24.32,0.0,206942,228778
GUY,Guyana,Ibadi / Other Islam,religion,0.22,0.22,-0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,1820,2037
GUY,Guyana,Judaism,religion,0.14,0.14,-0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1133,1275
GUY,Guyana,Mahayana Buddhism,religion,0.09,0.09,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,765,845
GUY,Guyana,Orthodox Christianity,religion,1.72,1.64,-0.07,1.64,0.0,0.0,0.0,0.0,0.0,1.64,0.0,14271,15447
GUY,Guyana,Other Christianity,religion,4.01,3.83,-0.17,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,33299,36044
GUY,Guyana,Other religions,religion,2.04,2.07,0.03,2.07,0.0,0.0,0.0,0.0,0.0,2.07,0.0,16989,19467
GUY,Guyana,Protestant Christianity,religion,10.3,9.85,-0.45,9.85,0.0,0.0,0.0,0.0,0.0,9.85,0.0,85626,92685
GUY,Guyana,Shia Islam,religion,0.66,0.65,-0.01,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0,5460,6111
GUY,Guyana,Sunni Islam,religion,6.42,6.45,0.02,6.45,0.0,0.0,0.0,0.0,0.0,6.45,0.0,53389,60648
GUY,Guyana,Theravada Buddhism,religion,0.07,0.07,-0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,595,657
GUY,Guyana,Unaffiliated,religion,6.13,9.45,3.31,9.45,0.0,0.0,0.0,0.0,0.0,9.45,0.0,50968,88847
GUY,Guyana,Vajrayana / Other Buddhism,religion,0.04,0.04,-0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,340,376
HKG,Hong Kong,African Independent / Syncretic Christianity,religion,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.004,0.0,0.03,0,1688
HKG,Hong Kong,Catholic Christianity,religion,3.29,3.27,-0.02,3.27,0.0,0.0,0.0,0.0,0.004,3.21,0.06,243802,199215
HKG,Hong Kong,Folk / Traditional,religion,17.61,15.85,-1.77,15.85,0.0,0.0,0.0,0.0,0.004,15.91,-0.06,1306084,965145
HKG,Hong Kong,Ibadi / Other Islam,religion,0.12,0.09,-0.04,0.09,0.0,0.0,0.0,0.0,0.004,0.09,-0.0,9120,5216
HKG,Hong Kong,Indigenous / Syncretic traditions,religion,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.004,0.0,0.01,0,723
HKG,Hong Kong,Mahayana Buddhism,religion,24.66,21.68,-2.98,21.68,0.0,0.0,0.0,0.0,0.004,21.77,-0.09,1828518,1320504
HKG,Hong Kong,Orthodox Christianity,religion,0.63,0.63,0.0,0.63,0.0,0.0,0.0,0.0,0.004,0.61,0.02,46439,38279
HKG,Hong Kong,Other Christianity,religion,1.25,1.23,-0.02,1.23,0.0,0.0,0.0,0.0,0.004,1.22,0.01,92877,75111
HKG,Hong Kong,Other religions,religion,2.94,2.65,-0.29,2.65,0.0,0.0,0.0,0.0,0.004,2.65,-0.0,217681,161261
HKG,Hong Kong,Protestant Christianity,religion,2.66,2.69,0.03,2.69,0.0,0.0,0.0,0.0,0.004,2.6,0.1,197364,164070
HKG,Hong Kong,Shia Islam,religion,0.37,0.26,-0.11,0.26,0.0,0.0,0.0,0.0,0.004,0.26,0.0,27361,15768
HKG,Hong Kong,Sunni Islam,religion,3.61,2.65,-0.96,2.65,0.0,0.0,0.0,0.0,0.004,2.54,0.11,267530,161581
HKG,Hong Kong,Theravada Buddhism,religion,1.76,1.55,-0.21,1.55,0.0,0.0,0.0,0.0,0.004,1.55,-0.01,130608,94322
HKG,Hong Kong,Unaffiliated,religion,38.16,44.83,6.67,44.83,0.0,0.0,0.0,0.0,0.004,45.0,-0.17,2829849,2730531
HKG,Hong Kong,Vajrayana / Other Buddhism,religion,2.94,2.58,-0.35,2.58,0.0,0.0,0.0,0.0,0.004,2.59,-0.01,217681,157203
HND,Honduras,Catholic Christianity,religion,60.48,58.51,-1.97,58.51,0.0,0.0,0.0,0.0,0.0,58.51,0.0,6547386,8687163
HND,Honduras,Folk / Traditional,religion,3.0,2.65,-0.35,2.65,0.0,0.0,0.0,0.0,0.0,2.65,0.0,324771,393166
HND,Honduras,Hinduism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,21651,29135
HND,Honduras,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,21651,29450
HND,Honduras,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,14615,19666
HND,Honduras,Orthodox Christianity,religion,2.52,2.44,-0.08,2.44,0.0,0.0,0.0,0.0,0.0,2.44,0.0,272808,361965
HND,Honduras,Other Christianity,religion,5.88,5.69,-0.19,5.69,0.0,0.0,0.0,0.0,0.0,5.69,0.0,636551,844585
HND,Honduras,Other religions,religion,3.0,3.03,0.03,3.03,0.0,0.0,0.0,0.0,0.0,3.03,0.0,324771,450123
HND,Honduras,Protestant Christianity,religion,15.12,14.63,-0.49,14.63,0.0,0.0,0.0,0.0,0.0,14.63,0.0,1636846,2171791
HND,Honduras,Shia Islam,religion,0.03,0.03,-0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,2923,3977
HND,Honduras,Sunni Islam,religion,0.26,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,28580,39468
HND,Honduras,Theravada Buddhism,religion,0.1,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11367,15296
HND,Honduras,Unaffiliated,religion,9.0,12.07,3.07,12.07,0.0,0.0,0.0,0.0,0.0,12.07,0.0,974313,1792254
HND,Honduras,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,6495,8740
HRV,Croatia,Catholic Christianity,religion,49.89,43.1,-6.79,43.34,-0.24,0.445,0.198,0.0401,0.0,43.1,0.0,1933436,1393944
HRV,Croatia,Hinduism,religion,0.0,0.1,0.1,0.0,0.1,0.445,0.198,0.0401,0.0,0.1,0.0,0,3242
HRV,Croatia,Ibadi / Other Islam,religion,0.04,0.22,0.18,0.2,0.02,0.445,0.198,0.0401,0.0,0.22,0.0,1511,7238
HRV,Croatia,Judaism,religion,0.52,0.41,-0.11,0.43,-0.02,0.445,0.198,0.0401,0.0,0.41,0.0,20343,13296
HRV,Croatia,Mahayana Buddhism,religion,0.47,0.39,-0.08,0.38,0.02,0.445,0.198,0.0401,0.0,0.39,0.0,18309,12765
HRV,Croatia,Orthodox Christianity,religion,2.08,1.8,-0.28,1.81,-0.01,0.445,0.198,0.0401,0.0,1.8,0.0,80560,58081
HRV,Croatia,Other Christianity,religion,4.85,4.19,-0.66,4.21,-0.02,0.445,0.198,0.0401,0.0,4.19,0.0,187973,135522
HRV,Croatia,Other religions,religion,2.62,2.76,0.13,2.75,0.01,0.445,0.198,0.0401,0.0,2.76,0.0,101717,89125
HRV,Croatia,Protestant Christianity,religion,12.47,10.78,-1.7,10.83,-0.06,0.445,0.198,0.0401,0.0,10.78,0.0,483359,348486
HRV,Croatia,Shia Islam,religion,0.12,0.67,0.55,0.61,0.07,0.445,0.198,0.0401,0.0,0.67,0.0,4534,21714
HRV,Croatia,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.445,0.198,0.0401,0.0,0.03,0.0,0,1037
HRV,Croatia,Sunni Islam,religion,1.14,6.57,5.43,5.92,0.64,0.445,0.198,0.0401,0.0,6.57,0.0,44334,212453
HRV,Croatia,Theravada Buddhism,religion,0.37,0.31,-0.06,0.29,0.01,0.445,0.198,0.0401,0.0,0.31,0.0,14240,9928
HRV,Croatia,Unaffiliated,religion,25.2,28.5,3.3,29.06,-0.56,0.445,0.198,0.0401,0.0,28.5,0.0,976483,921649
HRV,Croatia,Vajrayana / Other Buddhism,religion,0.21,0.18,-0.03,0.17,0.01,0.445,0.198,0.0401,0.0,0.18,0.0,8137,5673
HTI,Haiti,Catholic Christianity,religion,60.6,59.29,-1.32,59.29,0.0,0.0,0.0,0.0,0.0,59.29,0.0,7134357,8721458
HTI,Haiti,Folk / Traditional,religion,3.01,2.7,-0.31,2.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,353887,396749
HTI,Haiti,Hinduism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,23545,29074
HTI,Haiti,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,23592,29351
HTI,Haiti,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,15925,19664
HTI,Haiti,Orthodox Christianity,religion,2.53,2.47,-0.05,2.47,0.0,0.0,0.0,0.0,0.0,2.47,0.0,297265,363394
HTI,Haiti,Other Christianity,religion,5.89,5.76,-0.13,5.76,0.0,0.0,0.0,0.0,0.0,5.76,0.0,693618,847920
HTI,Haiti,Other religions,religion,3.01,3.04,0.03,3.04,0.0,0.0,0.0,0.0,0.0,3.04,0.0,353887,446561
HTI,Haiti,Protestant Christianity,religion,15.15,14.82,-0.33,14.82,0.0,0.0,0.0,0.0,0.0,14.82,0.0,1783589,2180365
HTI,Haiti,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,10360,13144
HTI,Haiti,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12386,15294
HTI,Haiti,Unaffiliated,religion,9.02,11.14,2.12,11.14,0.0,0.0,0.0,0.0,0.0,11.14,0.0,1061660,1639158
