City,Country,ISO3,Country_Alpha2,Continent,Latitude,Longitude,GeoNames_Population,Is_Capital,City_Rank_In_Selected_Country,Matched_Subdivision,City_HDI_2025,City_HDI_2050,City_HDI_Change,National_HDI_2025,National_HDI_2050,Urban_Premium_2025,Urban_Premium_2050,Projection_Method,Confidence,Data_Status,GeoNames_ID
Bafoussam,Cameroon,CMR,CM,Africa,5.47775,10.41759,373268,False,4,Est,0.540384,0.635163,0.094779,0.588,0.6796,0.007789,0.004985,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2235189
Sokode,Togo,TGO,TG,Africa,8.98333,1.13333,117811,False,2,Centrale,0.568962,0.635067,0.066105,0.571,0.6406,0.00738,0.004723,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2364104
Mutare,Zimbabwe,ZWE,ZW,Africa,-18.9707,32.67086,224802,False,4,Manicaland,0.584472,0.634333,0.049861,0.598,0.65,0.006749,0.004319,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,884979
Bamako,Mali,MLI,ML,Africa,12.60915,-7.97522,4227569,True,1,Bamako,0.599238,0.63425,0.035012,0.419,0.4853,0.019213,0.012296,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2460596
Atakpame,Togo,TGO,TG,Africa,7.53333,1.13333,80683,False,4,Plateaux,0.567103,0.633878,0.066774,0.571,0.6406,0.005521,0.003534,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2367886
Kpalime,Togo,TGO,TG,Africa,6.9,0.63333,75084,False,5,Plateaux,0.566378,0.633413,0.067036,0.571,0.6406,0.004796,0.003069,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2365560
Ouagadougou,Burkina Faso,BFA,BF,Africa,12.36566,-1.53388,2415266,True,1,Centre (incl Ouagadougou),0.601708,0.630465,0.028757,0.459,0.5157,0.01805,0.011552,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2357048
Damascus,Syria,SYR,SY,,33.5102,36.29128,1569394,True,1,Damascus Governorate,0.578602,0.629445,0.050843,0.564,0.6201,0.014602,0.009345,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,170654
Aleppo,Syria,SYR,SY,,36.20124,37.16117,2098210,False,2,Aleppo,0.576613,0.628172,0.051559,0.564,0.6201,0.012613,0.008072,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,170063
Homs,Syria,SYR,SY,,34.72405,36.72559,775404,False,3,Homs,0.574241,0.626654,0.052413,0.564,0.6201,0.010241,0.006554,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,169577
Mohale's Hoek,Lesotho,LSO,LS,Africa,-30.15137,27.47691,46593,False,3,Mohale s Hoek,0.544115,0.626378,0.082263,0.55,0.6349,0.005603,0.003586,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,932438
Latakia,Syria,SYR,SY,,35.53125,35.79088,709000,False,4,Latakia,0.57347,0.626161,0.052691,0.564,0.6201,0.00947,0.006061,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,173576
Ar Raqqah,Syria,SYR,SY,,35.95283,39.00788,531952,False,5,Raqqa,0.572349,0.625443,0.053094,0.564,0.6201,0.008349,0.005343,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,172955
Saaba,Burkina Faso,BFA,BF,Africa,12.37136,-1.41468,136011,False,4,Centre (incl Ouagadougou),0.591356,0.623839,0.032484,0.459,0.5157,0.007698,0.004926,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2356157
Kara,Togo,TGO,TG,Africa,9.55111,1.18611,104207,False,3,Kara,0.550148,0.619542,0.069394,0.571,0.6406,0.006566,0.004202,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2366152
Kiffa,Mauritania,MRT,MR,Africa,16.62073,-11.40208,62051,False,3,Assaba,0.484201,0.616111,0.13191,0.563,0.685,0.005794,0.003708,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2378538
Chipata,Zambia,ZMB,ZM,Africa,-13.63333,32.65,327059,False,4,Eastern,0.540682,0.615058,0.074376,0.595,0.6641,0.007416,0.004746,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,918702
Karonga,Malawi,MWI,MW,Africa,-9.93333,33.93333,69486,False,5,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",0.5548,0.613662,0.058862,0.517,0.5842,0.005363,0.003432,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,235715
Porto-Novo,Benin,BEN,BJ,Africa,6.49646,2.60359,264320,True,1,Oueme,0.527988,0.613612,0.085624,0.515,0.6053,0.012988,0.008312,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2392087
Bangui,Central African Rep.,CAF,CF,Africa,4.36122,18.55496,812407,True,1,Bangui,0.552924,0.610465,0.057541,0.414,0.4954,0.015788,0.010104,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2389853
Mek'ele,Ethiopia,ETH,ET,Africa,13.49667,39.47528,457900,False,4,Tigray,0.49154,0.609762,0.118223,0.497,0.6177,0.010218,0.006539,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,331180
Mahajanga,Madagascar,MDG,MG,Africa,-15.71667,46.31667,260556,False,4,Boeny,0.515792,0.600672,0.08488,0.487,0.58,0.009047,0.00579,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1062663
Touba,Senegal,SEN,SN,Africa,14.86229,-15.87532,1120824,False,3,Diourbel,0.454569,0.600383,0.145815,0.53,0.6668,0.011904,0.007618,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2244322
Toamasina,Madagascar,MDG,MG,Africa,-18.1492,49.40234,345107,False,2,Atsinanana,0.515816,0.600317,0.084502,0.487,0.58,0.011071,0.007085,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1053384
Kakata,Liberia,LBR,LR,Africa,6.53104,-10.35368,52247,False,5,Margibi,0.52452,0.594627,0.070107,0.51,0.5851,0.004875,0.00312,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2276086
Ganta,Liberia,LBR,LR,Africa,7.235,-8.98444,63523,False,4,Nimba,0.52462,0.5945,0.06988,0.51,0.5851,0.005975,0.003824,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2277241
Lilongwe,Malawi,MWI,MW,Africa,-13.96692,33.78725,1115815,True,1,Lilongwe,0.533234,0.593637,0.060403,0.517,0.5842,0.015797,0.01011,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,927967
Sukuta,Gambia,GMB,GM,Africa,13.41033,-16.70815,56472,False,5,Western,0.528865,0.593314,0.064449,0.524,0.5902,0.004865,0.003114,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2411880
Antsirabe,Madagascar,MDG,MG,Africa,-19.86586,47.03333,260907,False,3,Vakinankaratra,0.504515,0.591239,0.086724,0.487,0.58,0.00977,0.006253,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1069166
Nzerekore,Guinea,GIN,GN,Africa,7.75624,-8.8179,226426,False,3,Nzerekore Region,0.509476,0.591064,0.081589,0.5,0.585,0.009476,0.006064,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2416969
Mzuzu,Malawi,MWI,MW,Africa,-11.46556,34.02071,249564,False,3,Northern Region,0.526295,0.590149,0.063854,0.517,0.5842,0.009295,0.005949,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,925475
Zomba,Malawi,MWI,MW,Africa,-15.38596,35.3188,118440,False,4,Zomba,0.523554,0.587248,0.063694,0.517,0.5842,0.007117,0.004555,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,923295
Kabul,Afghanistan,AFG,AF,Asia/Pacific,34.52813,69.17233,4434550,True,1,Central (Kabul Wardak Kapisa Logar Parwan Panjsher),0.585978,0.585284,-0.000694,0.496,0.5125,0.019312,0.01236,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1138958
Fianarantsoa,Madagascar,MDG,MG,Africa,-21.45267,47.08569,203105,False,5,Upper Matsiatra,0.49481,0.584998,0.090188,0.487,0.58,0.00781,0.004998,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1064890
N'Djamena,Chad,TCD,TD,Africa,12.10672,15.0444,1359526,True,1,Zone 1 (N'Djamena),0.567196,0.583751,0.016554,0.416,0.4559,0.016857,0.010789,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2427123
Aden,Yemen,YEM,YE,Asia/Pacific,12.77957,45.03852,1079670,False,2,"Abyan, Aden (town and countryside), Lahej, Ad Dali (Al Dhalih)",0.528507,0.583075,0.054568,0.47,0.537,0.013439,0.008601,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,415189
Nazret,Ethiopia,ETH,ET,Africa,8.55,39.26667,456900,False,5,Oromiya,0.451815,0.577548,0.125732,0.497,0.6177,0.009493,0.006076,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,330186
Gbarnga,Liberia,LBR,LR,Africa,6.99543,-9.47122,86031,False,2,Bong,0.504641,0.577502,0.07286,0.51,0.5851,0.007996,0.005118,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2277060
Maneah,Guinea,GIN,GN,Africa,9.73333,-13.41667,194297,False,5,Kindia,0.495364,0.575646,0.080281,0.5,0.585,0.007718,0.00494,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2417786
Bujumbura,Burundi,BDI,BI,Africa,-3.38193,29.36142,769317,False,2,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",0.490546,0.572743,0.082197,0.439,0.5329,0.012735,0.00815,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,425378
Gonder,Ethiopia,ETH,ET,Africa,12.6,37.46667,466000,False,3,Amhara,0.443296,0.570355,0.127058,0.497,0.6177,0.010974,0.007024,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,336014
Mpanda,Burundi,BDI,BI,Africa,-3.1703,29.4026,58913,False,4,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",0.483772,0.568408,0.084636,0.439,0.5329,0.005961,0.003815,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,428632
Taiz,Yemen,YEM,YE,Asia/Pacific,13.57952,44.02091,940600,False,3,Taiz,0.5075,0.56574,0.058239,0.47,0.537,0.012432,0.007957,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,70225
Mbuji-Mayi,Congo (DRC),COD,CD,Africa,-6.13603,23.58979,2101332,False,3,East Kasai,0.53538,0.564463,0.029083,0.522,0.5559,0.01338,0.008563,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,209228
Kananga,Congo (DRC),COD,CD,Africa,-5.89624,22.41659,1247168,False,4,Kasai-Central,0.533669,0.563368,0.029699,0.522,0.5559,0.011669,0.007468,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,214481
Kisangani,Congo (DRC),COD,CD,Africa,0.51528,25.19099,1181788,False,5,Tshopo,0.53288,0.562863,0.029983,0.522,0.5559,0.01088,0.006963,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,212730
Matola,Mozambique,MOZ,MZ,Africa,-25.96222,32.45889,1198988,False,2,Maputo Province,0.506656,0.56134,0.054684,0.493,0.5526,0.013656,0.00874,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,1039854
Parakou,Benin,BEN,BJ,Africa,9.33716,2.63031,255478,False,4,Borgou (incl Alibori),0.462021,0.558601,0.09658,0.515,0.6053,0.008692,0.005563,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2392204
Bobo-Dioulasso,Burkina Faso,BFA,BF,Africa,11.18064,-4.29489,904920,False,2,Hauts Bassins,0.51373,0.557688,0.043958,0.459,0.5157,0.013072,0.008366,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2362344
Niamey,Niger,NER,NE,Africa,13.51366,2.1098,1323691,True,1,Tillabery (incl Niamey),0.510896,0.55549,0.044594,0.419,0.4797,0.016802,0.010753,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2440485
Buchanan,Liberia,LBR,LR,Africa,5.87693,-10.04964,75854,False,3,Grand Bassa,0.474683,0.552775,0.078092,0.51,0.5851,0.007038,0.004504,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2278158
Lubumbashi,Congo (DRC),COD,CD,Africa,-11.66089,27.47938,2221925,False,2,Katanga,0.520584,0.551828,0.031244,0.522,0.5559,0.014173,0.009071,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,922704
Sanaa,Yemen,YEM,YE,Asia/Pacific,15.35452,44.20646,1937451,True,1,Amanat Alasimah,0.487593,0.548259,0.060667,0.47,0.537,0.017593,0.011259,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,71137
Beira,Mozambique,MOZ,MZ,Africa,-19.84361,34.83889,687764,False,4,Sofala,0.490903,0.547999,0.057096,0.493,0.5526,0.011062,0.00708,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1052373
Port Sudan,Sudan,SDN,SD,Africa,19.61745,37.21644,489725,False,5,Red Sea,0.526657,0.547337,0.02068,0.511,0.5371,0.009391,0.00601,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,377039
Agadez,Niger,NER,NE,Africa,16.97333,7.99111,149549,False,5,Agadez,0.497269,0.545981,0.048712,0.419,0.4797,0.007175,0.004592,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2448085
Nyala,Sudan,SDN,SD,Africa,12.04888,24.88069,565734,False,4,Southern Darfur,0.521384,0.543746,0.022362,0.511,0.5371,0.010384,0.006646,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,369004
Chimoio,Mozambique,MOZ,MZ,Africa,-19.11639,33.48333,422046,False,5,Manica,0.48417,0.542702,0.058533,0.493,0.5526,0.009329,0.00597,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1049261
Ibb,Yemen,YEM,YE,Asia/Pacific,13.96667,44.18333,771514,False,4,Ibb,0.477369,0.540815,0.063446,0.47,0.537,0.011301,0.007233,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,74477
Freetown,Sierra Leone,SLE,SL,Africa,8.48714,-13.2356,802639,True,1,Western Area,0.482763,0.540388,0.057625,0.467,0.5303,0.015763,0.010088,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2409306
Mazar-e Sharif,Afghanistan,AFG,AF,Asia/Pacific,36.70904,67.11087,523300,False,3,North (Samangan Sar-e-Pul Balkh Jawzjan Faryab),0.526881,0.536562,0.009681,0.496,0.5125,0.011215,0.007178,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1133616
Rumonge,Burundi,BDI,BI,Africa,-3.9736,29.4386,55599,False,5,Rumonge,0.44412,0.536177,0.092057,0.439,0.5329,0.00512,0.003277,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,423549
Koidu,Sierra Leone,SLE,SL,Africa,8.64387,-10.9714,128030,False,4,Eastern Province,0.474572,0.535146,0.060574,0.467,0.5303,0.007572,0.004846,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2407656
Makeni,Sierra Leone,SLE,SL,Africa,8.88605,-12.04417,85116,False,5,Northern Province,0.473004,0.534143,0.061138,0.467,0.5303,0.006004,0.003843,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2406407
Jijiga,Ethiopia,ETH,ET,Africa,9.35,42.8,483000,False,2,Somali,0.396091,0.531784,0.135693,0.497,0.6177,0.011769,0.007532,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,333795
Gitega,Burundi,BDI,BI,Africa,-3.42708,29.92463,64904,True,1,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",0.440353,0.531773,0.09142,0.439,0.5329,0.010542,0.006747,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,426272
Massawa,Eritrea,ERI,ER,Africa,15.60811,39.47455,23100,False,4,Northern Red Sea,0.508581,0.530872,0.022291,0.503,0.5273,0.005581,0.003572,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,330546
Assab,Eritrea,ERI,ER,Africa,13.00917,42.73944,21300,False,5,Southern Red Sea,0.507866,0.530414,0.022548,0.503,0.5273,0.004866,0.003114,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,343386
Koudougou,Burkina Faso,BFA,BF,Africa,12.25188,-2.36694,160239,False,3,Centre-Ouest,0.478416,0.528934,0.050518,0.459,0.5157,0.008758,0.005605,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2358946
Bo,Sierra Leone,SLE,SL,Africa,7.96472,-11.73833,233684,False,3,Bo,0.46969,0.52881,0.05912,0.467,0.5303,0.009541,0.006106,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2410048
Kenema,Sierra Leone,SLE,SL,Africa,7.87687,-11.19025,255110,False,2,Kenema,0.458592,0.519356,0.060763,0.467,0.5303,0.010443,0.006684,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2407790
Kankan,Guinea,GIN,GN,Africa,10.38542,-9.30568,221428,False,4,Kankan,0.425355,0.517513,0.092158,0.5,0.585,0.008709,0.005574,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2419992
Ouahigouya,Burkina Faso,BFA,BF,Africa,13.5769,-2.41786,124587,False,5,Nord,0.461453,0.515102,0.053649,0.459,0.5157,0.006795,0.004349,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2357043
Gabu,Guinea-Bissau,GNB,GW,Africa,12.28,-14.22222,49371,False,3,Gabu,0.421809,0.507268,0.08546,0.514,0.5875,0.006134,0.003925,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2372532
Bimbo,Central African Rep.,CAF,CF,Africa,4.25671,18.41583,348802,False,2,Ombella-M'Poko,0.425093,0.502499,0.077407,0.414,0.4954,0.011093,0.007099,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2388873
Begoua,Central African Rep.,CAF,CF,Africa,4.45437,18.53475,264067,False,3,Ombella-M'Poko,0.423795,0.501669,0.077874,0.414,0.4954,0.009795,0.006269,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2389422
Jalalabad,Afghanistan,AFG,AF,Asia/Pacific,34.42647,70.45153,271900,False,5,East (Nangarhar Kunar Laghman Nooristan),0.484082,0.50062,0.016538,0.496,0.5125,0.008416,0.005386,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1139715
Al Hudaydah,Yemen,YEM,YE,Asia/Pacific,14.79781,42.95452,734699,False,5,"Hodeida (Al Hudaydah), Mahweit (Al Mahwit)",0.428547,0.500231,0.071683,0.47,0.537,0.010479,0.006707,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,79415
Berberati,Central African Rep.,CAF,CF,Africa,4.26116,15.79216,103713,False,5,Mambere-Kadei,0.420415,0.499505,0.079091,0.414,0.4954,0.006415,0.004105,national_fallback_plus_bounded_urban_premium,modeled,modeled_city_estimate_not_official_undp_city_hdi,2389086
Sarh,Chad,TCD,TD,Africa,9.14555,18.38331,138928,False,4,"Zone 8 (Mandoul, Moyen-Chari, Bahr Koh, Lac Iro)",0.464081,0.498502,0.034421,0.416,0.4559,0.007742,0.004955,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,2425791
Herat,Afghanistan,AFG,AF,Asia/Pacific,34.34817,62.19967,574300,False,2,West (Ghor Herat Badghis Farah),0.476794,0.493605,0.016811,0.496,0.5125,0.012128,0.007762,matched_subdivision_plus_bounded_urban_premium,higher,modeled_city_estimate_not_official_undp_city_hdi,1140026
